pair_id,group_id,doc_id,target,title,text_len,mean_text_len,var_text_len
8625,96,8910,0,"['о', 'гарантия', 'пенсионный', 'обеспечение', 'для', 'отдельный', 'категория', 'гражданин', 'в', 'ред', 'от', '02.07.2013', 'федеральный', 'закон', '126-фз', 'экономика', 'жизнь']",909.0,7383.412371134021,276330854.599012
8626,96,8715,0,"['выплата', 'пенсия', 'утеря', 'кормилец']",7512.0,7383.412371134021,276330854.599012
8627,97,12689,0,"['как', 'быстро', 'избавиться', 'от', 'мозоль', 'нога', 'домашний', 'условие']",869.0,4136.712765957447,100955073.11015789
8628,97,11675,0,"['сказка', 'пропасть', 'принцесса', 'страна', 'оз']",16182.0,4136.712765957447,100955073.11015789
8629,97,13386,0,"['заговор', 'здоровье', 'заговор', 'на..']",1669.0,4136.712765957447,100955073.11015789
8630,97,12653,0,"['как', 'удалить', 'косточка', 'нога']",261.0,4136.712765957447,100955073.11015789
8631,97,13455,0,"['форум', 'питомник', 'легенда', 'русь']",8668.0,4136.712765957447,100955073.11015789
8632,97,12544,1,"['правильный', 'питание']",1907.0,4136.712765957447,100955073.11015789
8633,97,14320,1,"['как', 'убрать', 'косточка', 'нога', 'домашний', 'условие', 'народный', 'метод']",790.0,4136.712765957447,100955073.11015789
8634,97,11478,1,"['как', 'лечить', 'или', 'убрать', 'косточка', 'нога', 'причина', 'удаление', 'народный', 'средство']",1434.0,4136.712765957447,100955073.11015789
8635,97,11667,1,"['костсчка', 'больший', 'палец', 'ног.', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",1072.0,4136.712765957447,100955073.11015789
8636,97,11841,1,"['косточка', 'нога', 'у', 'ребёнок', 'ева.р', 'детский', 'здоровье']",817.0,4136.712765957447,100955073.11015789
8637,97,13912,0,"['вылезать', 'кость', 'нога', 'косточка', 'нога', 'как', 'убрать', 'фото', 'crbstar.ru']",1411.0,4136.712765957447,100955073.11015789
8638,97,12002,1,"['о', 'чем', 'мочь', 'говорить', 'деформация', 'палец', 'нога']",625.0,4136.712765957447,100955073.11015789
8639,97,11774,0,"['как', 'вылечить', 'мозоль', 'нога', 'быстро', 'убрать', 'они', 'мазь', 'крем', 'ванночка']",1108.0,4136.712765957447,100955073.11015789
8640,97,14072,0,"['форум', 'mybirds.ru', 'всё', 'о', 'птица', 'подобрать', 'вороняшка']",3498.0,4136.712765957447,100955073.11015789
8641,97,13791,0,"['тат', 'нога', 'палец']",313.0,4136.712765957447,100955073.11015789
8642,97,11459,0,"['алексей', '@lelikab', 'твиттер']",1191.0,4136.712765957447,100955073.11015789
8643,97,13904,1,"['как', 'убрать', 'шишка', 'косточка', 'нога', 'форум', 'woman.ru']",3109.0,4136.712765957447,100955073.11015789
8644,97,12773,0,"['как', 'убрать', 'плоскостопие', 'комплекс', 'рекомендация', 'методика']",882.0,4136.712765957447,100955073.11015789
8645,97,13592,1,"['как', 'убрать', 'косточка', 'нога']",1330.0,4136.712765957447,100955073.11015789
8646,97,14705,0,"['казан', 'мангал', 'другой', 'мужской', 'удовольствия4']",17921.0,4136.712765957447,100955073.11015789
8647,97,11225,0,"['фаршированный', 'куриный', 'ножка', 'блинный', 'мешочек', 'блюдо', 'курица', 'цыплёнок']",561.0,4136.712765957447,100955073.11015789
8648,97,13259,0,"['мамин', 'сайт', 'о', 'вкусность', 'полезность', 'страница']",2316.0,4136.712765957447,100955073.11015789
8649,97,11699,1,"['кто', 'нибуть', 'пробовать', 'страна', 'мама']",997.0,4136.712765957447,100955073.11015789
8650,97,14327,1,"['косточка', 'больший', 'палец', 'нога', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",495.0,4136.712765957447,100955073.11015789
8651,97,12994,0,"['подготовка', 'зуб', 'под', 'вкв', 'страница', 'ортопедия', 'форум', 'российский', 'стоматологический', 'портал', 'стоматология', 'для', 'весь', 'страница']",1822.0,4136.712765957447,100955073.11015789
8652,97,12410,0,"['у', 'вы', 'выпирать', 'косточка?', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",202.0,4136.712765957447,100955073.11015789
8653,97,12398,0,"['ооо', 'галвис', 'отзыв']",1482.0,4136.712765957447,100955073.11015789
8654,97,12818,1,"['как', 'избавиться', 'от', 'косточка', 'мизинец']",261.0,4136.712765957447,100955073.11015789
8655,97,13323,1,"['гелевый', 'корректор', 'косточка', 'нога', 'фото']",367.0,4136.712765957447,100955073.11015789
8656,97,13708,0,"['собака', 'детский', 'площадка']",15738.0,4136.712765957447,100955073.11015789
8657,97,14737,1,"['так', 'как', 'поступить', 'чтобы', 'не', 'быть', 'к', 'старость', 'косточка', 'основной', 'женский', 'проблема', 'красиво']",482.0,4136.712765957447,100955073.11015789
8658,97,11409,0,"['pawet', 'артрит', 'артроз']",16819.0,4136.712765957447,100955073.11015789
8659,97,13862,1,"['шишка', 'палец', 'нога', 'причина', 'лечение']",1216.0,4136.712765957447,100955073.11015789
8660,97,11790,0,"['268.биология', 'зверь', 'птица']",19561.0,4136.712765957447,100955073.11015789
8661,97,12092,1,"['операция', 'искривление', 'большой', 'палец', 'нога', 'стоимость', 'совет', 'врач', 'zdorovajasemja.ru']",1390.0,4136.712765957447,100955073.11015789
8662,97,13805,0,['термин'],481.0,4136.712765957447,100955073.11015789
8663,97,14162,0,"['правило', 'выполнение', 'педикюр', 'гороскоп', 'каждый', 'день']",2017.0,4136.712765957447,100955073.11015789
8664,97,11914,0,"['она', 'обмотать', 'палец', 'нога', 'лейкопластырь']",1545.0,4136.712765957447,100955073.11015789
8665,97,13772,0,"['технология', 'приготовление', 'блюдо', 'курица', 'рулет', 'куриный', 'технология', 'приготовление', 'изделие', 'слоёный', 'тест', 'начинка', 'курникнуть', 'реферат', 'читать', 'текст', 'оnline']",3448.0,4136.712765957447,100955073.11015789
8666,97,11500,1,"['ответы@mail.ru', 'помочь']",567.0,4136.712765957447,100955073.11015789
8667,97,12534,0,"['консервировать', 'дом', 'варение', 'соление', 'остальной', 'вкуснота', 'страница', 'форум']",3015.0,4136.712765957447,100955073.11015789
8668,97,13688,0,"['система', 'кормление', 'barf']",13844.0,4136.712765957447,100955073.11015789
8669,97,14512,0,"['последствие', 'удаление', 'гематома', 'вопрос', 'хирургия', 'совет', 'лечение']",3750.0,4136.712765957447,100955073.11015789
8670,97,14156,0,"['жёлчь', 'животное', 'косточка', 'нога', 'как', 'л', 'бицепс', 'torust.ru']",134.0,4136.712765957447,100955073.11015789
8671,97,13662,1,"['избавляться', 'от', 'косточка', 'наногах', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",1527.0,4136.712765957447,100955073.11015789
8672,97,12740,1,"['почему', 'образоваться', 'косточка', 'больший', 'палец', 'нога', 'медицинский', 'информация']",659.0,4136.712765957447,100955073.11015789
8673,97,14035,0,"['шишка', 'нога', 'удаление', 'шишка', 'нога', 'второй', 'палец', 'corona24.ru']",1538.0,4136.712765957447,100955073.11015789
8674,97,11386,0,"['карта', 'сайт', 'lazernaiaepilatcia.ru']",1452.0,4136.712765957447,100955073.11015789
8675,97,11338,0,"['я', 'почему-то', 'должный', 'рассказать', 'о', 'том..', 'избранный', 'fb2', 'куллиб', 'классный', 'библиотека', 'скачать', 'книга', 'бесплатно']",58159.0,4136.712765957447,100955073.11015789
8676,97,14384,0,"['антипаразитарный', 'диета']",3743.0,4136.712765957447,100955073.11015789
8677,97,13967,0,"['косточка', 'рука', 'лечение', 'домашний', 'условие', 'домашний', 'тренер']",836.0,4136.712765957447,100955073.11015789
8678,97,12466,0,"['замена', 'ладовый', 'ремонт', 'подставка', 'мастеровой', 'гитара', 'страница']",1761.0,4136.712765957447,100955073.11015789
8679,97,12335,1,"['увеличиться', 'косточка', 'стоп', 'всё', 'быть', 'шок']",865.0,4136.712765957447,100955073.11015789
8680,97,11215,1,"['valgosocks', 'носочек', 'от', 'косточка', 'отзыв', 'цена', 'где', 'купить']",602.0,4136.712765957447,100955073.11015789
8681,97,11332,1,"['опухлый', 'косточка', 'нога', 'щиколотка']",557.0,4136.712765957447,100955073.11015789
8682,97,14008,1,"['шишка', 'нога', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",1749.0,4136.712765957447,100955073.11015789
8683,97,13122,0,"['шелушиться', 'косточка', 'рука']",314.0,4136.712765957447,100955073.11015789
8684,97,11969,1,"['как', 'убрать', 'косточка', 'нога', 'народный', 'средство', 'нетрадиционный', 'метод', 'лечение']",2111.0,4136.712765957447,100955073.11015789
8685,97,13296,0,"['болеть', 'шишка', 'нога', 'что', 'делать', 'новый']",134.0,4136.712765957447,100955073.11015789
8686,97,13134,0,"['косточкашишка', 'нога', 'вопрос', 'ортопед-травматолог', 'онлайн']",576.0,4136.712765957447,100955073.11015789
8687,97,13660,1,"['косточка', 'нога', 'deeeta.ru']",181.0,4136.712765957447,100955073.11015789
8688,97,12164,0,"['читать', 'книга', 'больший', 'энциклопедия', 'консервирование', 'надежда', 'семикова', 'онлайн', 'чтение', 'страница']",2892.0,4136.712765957447,100955073.11015789
8689,97,12396,1,"['лечить', 'косточка', 'сустав', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",947.0,4136.712765957447,100955073.11015789
8690,97,12767,0,"['отечь', 'нога', 'при', 'сердечный', 'недостаточность', 'они', 'лечение']",886.0,4136.712765957447,100955073.11015789
8691,97,11493,0,"['застой', 'лимфа', 'причина']",2455.0,4136.712765957447,100955073.11015789
8692,97,13354,0,"['как', 'убрать', 'целлюлита', 'косметика', 'vichi']",3778.0,4136.712765957447,100955073.11015789
8693,97,13241,1,"['болеть', 'косточка', 'большой', 'палец', 'нога', '100smet']",427.0,4136.712765957447,100955073.11015789
8694,97,11887,0,"['результат', 'операция', 'удаление', 'косточка', 'вопрос', 'ортопед-травматолог', 'онлайн']",982.0,4136.712765957447,100955073.11015789
8695,97,14399,0,"['косточка', 'авокадо', 'суперпродукт', 'для', 'ваш', 'здоровье']",1268.0,4136.712765957447,100955073.11015789
8696,97,11223,0,"['домашний', 'работа', 'социальный', 'сеть', 'работник', 'образование']",2431.0,4136.712765957447,100955073.11015789
8697,97,14640,1,"['кто', 'уже', 'помочь', 'новый', 'корректор', 'валгус', 'про']",671.0,4136.712765957447,100955073.11015789
8698,97,11811,0,"['муниципальный', 'учреждение', 'здравоохранение', 'называевский', 'црб', 'постановление', 'от', 'декабрь', 'г', 'n', '401-п']",39907.0,4136.712765957447,100955073.11015789
8699,97,12336,0,"['активный', 'продажа', 'учебный', 'центр', 'корпоративный', 'обучение', 'семинар', 'бизнес', 'тренинг', 'продажа', 'управление', 'персонал', 'тренинг']",6749.0,4136.712765957447,100955073.11015789
8700,97,13507,0,"['фиксатор', 'для', 'коррекция', 'деформировать', 'большой', 'палец', 'купить', 'хороший', 'цена', 'дневник', 'ежедневник', 'rabackmenpe']",934.0,4136.712765957447,100955073.11015789
8701,97,11782,1,"['как', 'убрать', 'шишка', 'нога']",356.0,4136.712765957447,100955073.11015789
8702,97,13884,1,"['шишка', 'нога', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",1250.0,4136.712765957447,100955073.11015789
8703,97,13881,0,"['у', 'мы', 'пополнение-щеночек', 'алабай', 'архив', 'форум', 'мой', 'собака', 'сао']",8291.0,4136.712765957447,100955073.11015789
8704,97,13637,1,"['как', 'убрать', 'косточка', 'нога']",800.0,4136.712765957447,100955073.11015789
8705,97,13768,0,"['массаж', 'нога', 'косточка', 'нога', 'вальгусстоп', 'аптека', 'corona24.ru']",1529.0,4136.712765957447,100955073.11015789
8706,97,14778,0,"['она', 'полететь', 'она', 'всё-таки', 'полетела..', 'елена', 'потехин', 'омилий']",62818.0,4136.712765957447,100955073.11015789
8707,97,14219,0,"['упражнение', 'для', 'убирание', 'живот', 'как', 'похудеть', 'убрать', 'живот', 'галопагосский', 'хроника']",607.0,4136.712765957447,100955073.11015789
8708,97,14749,1,"['как', 'убрать', 'косточка', 'большой', 'палец', 'нога', 'можно', 'ли', 'удалить', 'косточка', 'палец', 'лечение', 'болезнь']",729.0,4136.712765957447,100955073.11015789
8709,97,11760,0,"['ирина', 'каликов', 'вконтакте']",1972.0,4136.712765957447,100955073.11015789
8710,97,12196,1,"['косточка', 'большой', 'не', 'болеть', 'потратить', 'мелкий', 'деньга', 'средство', 'эффект', 'невероятный']",560.0,4136.712765957447,100955073.11015789
8711,97,14431,1,"['шишка', 'средний', 'палец', 'нога', 'причина', 'появление', 'метод', 'лечение']",975.0,4136.712765957447,100955073.11015789
8712,97,13143,0,"['нога', 'от', 'шишка', 'новый']",159.0,4136.712765957447,100955073.11015789
8713,97,11340,1,"['вальгусный', 'шина', 'валюфикс', 'от', 'косточка', 'большой', 'палец', 'нога']",983.0,4136.712765957447,100955073.11015789
8714,97,11706,0,"['шишка', 'палец', 'нога']",798.0,4136.712765957447,100955073.11015789
8715,97,13060,0,"['удаление', 'сосудистый', 'звёздочка', 'нога', 'современный', 'метод']",903.0,4136.712765957447,100955073.11015789
8716,97,14690,1,"['народный', 'лечение', 'косточка', 'нога', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",1641.0,4136.712765957447,100955073.11015789
8717,97,14772,1,"['комментарий', 'к', 'тема']",1454.0,4136.712765957447,100955073.11015789
8718,97,12728,0,"['комментарий', 'к', 'тема']",1702.0,4136.712765957447,100955073.11015789
8719,97,12510,1,"['лечение', 'косточка', 'нога', 'домашний', 'условие', 'mama66.ru']",1219.0,4136.712765957447,100955073.11015789
8720,97,12687,0,"['опухнуть', 'болеть', 'большой', 'палец', 'нога', 'что', 'делать', 'как', 'лечить', 'сустав', 'причина', 'покраснение']",1447.0,4136.712765957447,100955073.11015789
8721,98,16581,0,"['новость', 'сообщение', 'официальный', 'группа', 'вконтакте', 'фитнес-клуб', 'планета-спорт', 'фитнес', 'клуб', 'тюмень']",19122.0,3642.36,79448189.52565655
8722,98,15880,0,"['лимонный', 'курд', 'как', 'приготовить']",846.0,3642.36,79448189.52565655
8723,98,15587,0,"['клуб', 'интерес', 'форум', 'invision', 'power', 'board']",17724.0,3642.36,79448189.52565655
8724,98,15721,0,"['сок', 'лимон', 'рецепт', 'заготовка', 'зима', 'сусек']",1189.0,3642.36,79448189.52565655
8725,98,15716,0,"['как', 'приготовить', 'вкусный', 'шашлык', 'как', 'приготовить', 'вкусный', 'шашлык', 'свинин', 'как', 'приготовить', 'шашлык', 'овощ']",1321.0,3642.36,79448189.52565655
8726,98,16602,0,"['подборка', 'рецепт', 'к', 'новый', 'год', 'декабрь', 'наш', 'планета.мир', 'вокруг', 'мы', 'наш', 'планета.мир', 'вокруг', 'мы']",2815.0,3642.36,79448189.52565655
8727,98,15313,0,"['ответы@mail.ru', 'дать', 'рецептик', 'как', 'вкусно', 'запечь', 'курица', 'духовка', 'как', 'правильно', 'просолить', 'заранее', 'весь', 'спасибо', 'новый', 'год']",1129.0,3642.36,79448189.52565655
8728,98,16422,0,"['правильный', 'диета', 'при', 'заболевание', 'сустав', 'питание', 'каждый', 'день', 'полезный', 'продукт', 'показание']",1281.0,3642.36,79448189.52565655
8729,98,16992,0,"['как', 'правильно', 'резать', 'огурец', 'секрет', 'здоовие', 'красота']",930.0,3642.36,79448189.52565655
8730,98,14984,0,"['как', 'правильно', 'ухаживать', 'за', 'жирный', 'кожа', 'лицо', 'разный', 'возраст', 'для', 'весь', 'семья', 'для', 'весь', 'семья']",1916.0,3642.36,79448189.52565655
8731,98,17061,1,"['как', 'правильно', 'выбрать', 'лимон', 'магазин', 'не', 'горький', 'лимон']",785.0,3642.36,79448189.52565655
8732,98,15281,0,"['польза', 'вред', 'лимон', 'для', 'здоровье', 'организм']",842.0,3642.36,79448189.52565655
8733,98,16304,0,"['как', 'приготовить', 'гусь', 'духовка', 'яблоко', 'праздничный', 'рецепт']",1187.0,3642.36,79448189.52565655
8734,98,15321,0,"['авинаш', 'диксит', 'барри', 'нейлбаффа', 'теория', 'игра']",6170.0,3642.36,79448189.52565655
8735,98,15526,0,"['как', 'заморозить', 'капуста', 'брокколи']",1288.0,3642.36,79448189.52565655
8736,98,16640,0,"['маска', 'для', 'омоложение', 'лицо', 'как', 'правильно', 'воздействовать', 'кожа', 'натуральный', 'продукт']",1175.0,3642.36,79448189.52565655
8737,98,15512,0,"['лимон', 'при', 'похудение', 'отзыв', 'популярный', 'запись']",2462.0,3642.36,79448189.52565655
8738,98,16036,0,"['магазин', 'официальный', 'дилер', 'лада', 'ооо', 'автоцентр', 'западный']",349.0,3642.36,79448189.52565655
8739,98,15747,0,"['как', 'посадить', 'косточка', 'лимон', 'домовик']",365.0,3642.36,79448189.52565655
8740,98,17422,0,"['апельсин', 'домашний', 'условие', 'как', 'посадить', 'дом', 'вырастить', 'предотвратить', 'опадание', 'лист']",874.0,3642.36,79448189.52565655
8741,98,17472,0,"['отзыв', 'о', 'книга', 'лимонов']",1043.0,3642.36,79448189.52565655
8742,98,16819,0,"['рецепт', 'домохозяйка']",8546.0,3642.36,79448189.52565655
8743,98,17220,0,"['страна', 'витаминия', 'или', 'приключение', 'чиполлиный', 'дошкільнятко']",1987.0,3642.36,79448189.52565655
8744,98,17459,0,"['дневник', 'juliaayman', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",13353.0,3642.36,79448189.52565655
8745,98,15685,0,"['как', 'приготовить', 'свиной', 'язык', 'домашний', 'условие', 'рецепт', 'вкусный', 'блюдо', 'onwomen.ru']",1390.0,3642.36,79448189.52565655
8746,98,17137,0,"['как', 'правильно', 'употреблять', 'текила', 'about', 'the', 'drinks']",666.0,3642.36,79448189.52565655
8747,98,17030,0,"['эластичный', 'бинт', 'для', 'профилактика', 'варикоз']",3555.0,3642.36,79448189.52565655
8748,98,15007,0,"['щавелевый', 'суп', 'пошаговый', 'рецепт', 'фото']",1032.0,3642.36,79448189.52565655
8749,98,17086,0,"['уход', 'за', 'комбинированный', 'кожа', 'лицо', 'домашний', 'условие']",1151.0,3642.36,79448189.52565655
8750,98,17005,0,"['влияние', 'цитрусовый', 'продукт', 'сознание', 'здоровье']",4238.0,3642.36,79448189.52565655
8751,98,17145,0,"['стейк', 'форель', 'сковорода', 'домашний', 'пошаговый', 'рецепт']",1377.0,3642.36,79448189.52565655
8752,98,15579,0,"['правильно', 'худеть', 'баня']",1002.0,3642.36,79448189.52565655
8753,98,16738,0,"['галина', 'кизима', 'сад', 'квартира', 'огород', 'подоконник', 'читать', 'онлайн', 'бесплатно', 'хороший', 'качество', '2011-03-29']",3087.0,3642.36,79448189.52565655
8754,98,17596,0,"['как', 'вырастить', 'лимон']",859.0,3642.36,79448189.52565655
8755,98,14989,0,"['горячий', 'вода', 'лимон', 'похудение']",3928.0,3642.36,79448189.52565655
8756,98,17410,0,"['как', 'приготовить', 'мидия', 'как', 'выбрать', 'правило', 'готовка', 'рецепт']",1361.0,3642.36,79448189.52565655
8757,98,16526,0,"['как', 'правильно', 'делать', 'шугаринг', 'вопрос', 'ответ']",884.0,3642.36,79448189.52565655
8758,98,16180,0,"['маникюрный', 'секрет', 'мастер', 'маникюр']",1189.0,3642.36,79448189.52565655
8759,98,16860,0,"['чай', 'лимон', 'польза', 'калорийность', 'пошаговый', 'рецепт', 'приготовление', 'фото', 'дом', 'модный', 'женский', 'журнал']",719.0,3642.36,79448189.52565655
8760,98,15381,0,"['ароматический', 'эфирный', 'масло', 'дух', 'любимый', 'запах', 'форум', 'о', 'тайский', 'кошка', 'не', 'только', 'тайский', 'кошка', 'котёнок', 'клуб', 'тайский', 'кошка']",5820.0,3642.36,79448189.52565655
8761,98,15151,0,"['форум', 'mybirds.ru', 'всё', 'о', 'птица', 'русский', 'версия', 'invision', 'power', 'board']",46933.0,3642.36,79448189.52565655
8762,98,17774,0,"['соус', 'оливковый', 'масло', 'лимон']",255.0,3642.36,79448189.52565655
8763,98,16946,0,"['диета', 'перрикона', 'страница', 'диета', 'правильный', 'питание', 'космофорум']",2687.0,3642.36,79448189.52565655
8764,98,16991,1,"['выбирать', 'фрукт', 'правильно']",512.0,3642.36,79448189.52565655
8765,98,15693,0,"['как', 'правильно', 'приготовить', 'суп', 'солянка', 'мультиварка']",597.0,3642.36,79448189.52565655
8766,98,15511,0,"['как', 'приготовить', 'лимончелло', 'домашний', 'условие', 'самогон', 'самогон']",667.0,3642.36,79448189.52565655
8767,98,17431,0,"['шашлык.', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",2211.0,3642.36,79448189.52565655
8768,98,14820,0,"['как', 'выбрать', 'соковыжималка']",1446.0,3642.36,79448189.52565655
8769,98,17025,0,"['филе', 'акула', 'под', 'соус', 'морепродукт']",742.0,3642.36,79448189.52565655
8770,98,15324,0,"['очищение', 'кишечник', 'домашний', 'условие', 'без', 'клизма']",1309.0,3642.36,79448189.52565655
8771,98,16950,0,"['без', 'заголовок', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",1198.0,3642.36,79448189.52565655
8772,98,16291,0,"['как', 'приготовить', 'шницель', 'domino22']",1101.0,3642.36,79448189.52565655
8773,98,17403,0,"['о', 'сам', 'вкусный', 'никакой', 'диет!!!']",8416.0,3642.36,79448189.52565655
8774,98,17510,0,"['как', 'приготовить', 'креветка', 'к', 'пиво', 'секрет', 'здоовие', 'красота']",891.0,3642.36,79448189.52565655
8775,98,17418,0,"['как', 'правильно', 'выбирать', 'креветка', 'хороший', 'журнал', 'онлайн']",763.0,3642.36,79448189.52565655
8776,98,17442,0,"['огурец', 'лимон', 'при', 'похудение']",3341.0,3642.36,79448189.52565655
8777,98,16316,0,"['правильный', 'масло', 'защитить', 'ваш', 'кожа', 'от', 'плохой', 'погода']",1020.0,3642.36,79448189.52565655
8778,98,16252,0,"['как', 'вкусно', 'правильно', 'приготовить', 'креветка']",499.0,3642.36,79448189.52565655
8779,98,15588,0,"['как', 'правильно', 'выбирать', 'креветка', 'всё', 'что', 'ты', 'хотеть', 'спросить']",1003.0,3642.36,79448189.52565655
8780,98,16477,1,"['как', 'правильно', 'выбрать', 'лимон', 'магазин', 'см.']",488.0,3642.36,79448189.52565655
8781,98,17492,0,"['татьяна', 'кудинов', 'вконтакте']",2950.0,3642.36,79448189.52565655
8782,98,17730,0,"['пить', 'худеть', 'как', 'правильно', 'использовать', 'имбирь', 'чтобы', 'похудеть', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",586.0,3642.36,79448189.52565655
8783,98,16962,0,['одноклассник'],1758.0,3642.36,79448189.52565655
8784,98,17856,0,"['как', 'придерживаться', 'диета', '№8', 'чтобы', 'избавиться', 'от', 'ожирение', 'степень', 'меню', 'неделя']",872.0,3642.36,79448189.52565655
8785,98,15346,1,"['как', 'правильно', 'выбрать', 'лимон', 'женский', 'мир']",1532.0,3642.36,79448189.52565655
8786,98,16106,0,"['масло', 'для', 'лицо', 'какой', 'выбрать']",774.0,3642.36,79448189.52565655
8787,98,15538,0,"['как', 'приготовить', 'имбирный', 'напиток', 'рецепт', 'имбирный', 'напиток', 'для', 'похудение']",1780.0,3642.36,79448189.52565655
8788,98,16686,0,"['выращивать', 'дом', 'лимон', 'косточка', 'окошко']",291.0,3642.36,79448189.52565655
8789,98,16760,0,"['как', 'переносить', 'слово', 'один', 'строка', 'другой', 'русский', 'язык', 'урок']",1807.0,3642.36,79448189.52565655
8790,98,16392,0,"['хит-парад', 'рецепт', 'eva.ru']",68253.0,3642.36,79448189.52565655
8791,98,16551,0,"['лимонно-яблочный', 'пирог', 'пошаговый', 'рецепт', 'фотография']",844.0,3642.36,79448189.52565655
8792,98,17305,0,"['вода', 'лимон', 'утро', 'от', 'варикоз']",3689.0,3642.36,79448189.52565655
8793,98,17396,0,"['какой', 'возраст', 'можно', 'давать', 'ребёнок', 'лимон', 'можно', 'ли', 'ребёнок', 'zhizn-rebenka.ru']",1391.0,3642.36,79448189.52565655
8794,98,15215,0,"['корица', 'мёд', 'для', 'похудение', 'как', 'приготовить']",952.0,3642.36,79448189.52565655
8795,98,16688,0,"['как', 'готовить', 'правильный', 'шашлык', 'обсуждение', 'liveinternet', 'российский', 'сервис', 'онлайн-дневник']",3048.0,3642.36,79448189.52565655
8796,98,15326,0,"['как', 'лечить', 'больной', 'горло', 'народный', 'метод', 'лечение', 'горло']",1129.0,3642.36,79448189.52565655
8797,98,16736,0,"['некоторый', 'биологический', 'особенность', 'цитрусовый', 'общий', 'условие', 'выращивание', 'плодовый', 'растение']",3951.0,3642.36,79448189.52565655
8798,98,17042,0,"['напиток', 'для', 'здоровье', 'архив', 'форум', 'рассвет', 'сварог']",15610.0,3642.36,79448189.52565655
8799,98,17261,0,"['фаршированный', 'щука', 'пошаговый', 'рецепт', 'фото', 'видео']",358.0,3642.36,79448189.52565655
8800,98,15726,0,"['использование', 'ароматерапия']",1874.0,3642.36,79448189.52565655
8801,98,15559,0,"['клуб', 'интерес', 'цитрус']",2521.0,3642.36,79448189.52565655
8802,98,16051,0,"['как', 'правильно', 'пить', 'имбирный', 'чай', 'для', 'похудение', 'польза']",901.0,3642.36,79448189.52565655
8803,98,14952,0,"['маринад', 'для', 'шашлык', 'баранина', 'фото', 'рецепт', 'как', 'приготовить', 'быстро']",876.0,3642.36,79448189.52565655
8804,98,17808,0,"['стол', 'певзнер', 'научить', 'правильно', 'питаться', 'при', 'туберкулёз']",1213.0,3642.36,79448189.52565655
8805,98,16456,0,"['лимон', 'сильный', 'химиотерапия', 'раз']",1508.0,3642.36,79448189.52565655
8806,98,15441,1,"['как', 'правильно', 'выбрать', 'лимон']",418.0,3642.36,79448189.52565655
8807,98,16663,0,"['салат', 'морской', 'коктейль', 'самый', 'простой', 'вкусный', 'рецепт']",1068.0,3642.36,79448189.52565655
8808,98,14964,0,"['запечь', 'бараний', 'нога', 'духовка', 'рецепт', 'как', 'вкусно', 'запечь', 'барань', 'нога']",1597.0,3642.36,79448189.52565655
8809,98,15219,0,"['программа', 'правильный', 'питание', 'для', 'набор', 'мышечный', 'масса', 'мужчина', 'меню', 'неделя', 'продукт']",1407.0,3642.36,79448189.52565655
8810,98,17113,0,"['крепкий', 'медовуха', 'домашний', 'условие', 'рецепт', 'приготовление']",766.0,3642.36,79448189.52565655
8811,98,16513,0,"['как', 'мыть', 'мультиварка', 'внутри', 'от', 'жир', 'нагар']",1085.0,3642.36,79448189.52565655
8812,98,17426,1,"['как', 'выбрать', 'лимон', 'еда', 'кулинария', 'школажизни.р']",687.0,3642.36,79448189.52565655
8813,98,17644,0,"['лимон', 'мейер', 'секрет', 'успех', 'страница', 'комнатный', 'цитрусоводство', 'форум', 'комнатный', 'цветок', 'растение']",783.0,3642.36,79448189.52565655
8814,98,17160,0,"['шугаринг', 'домашний', 'условие', 'как', 'делать', 'бикини', 'подмышка', 'нога', 'плюс', 'минус', 'паста', 'отзыв', 'после', 'видео', 'купить', 'цена']",927.0,3642.36,79448189.52565655
8815,98,15288,0,"['когда', 'хороший', 'ставить', 'клизма', 'сколько', 'она', 'держать']",27307.0,3642.36,79448189.52565655
8816,98,17712,0,"['эфирный', 'масло', 'лимон', 'как', 'применять', 'новость', 'татарстан', 'казань', 'происшествие', 'событие', 'бизнес', 'новость']",1066.0,3642.36,79448189.52565655
8817,98,15124,0,"['как', 'привить', 'лимон', 'чтобы', 'получить', 'активный', 'цветение', 'вкусный', 'плод']",520.0,3642.36,79448189.52565655
8818,98,16934,0,"['план-конспект', 'занятие', 'логопедия', 'подготовительный', 'группа', 'тема', 'открытый', 'занятие', 'скачать', 'бесплатно', 'социальный', 'сеть', 'работник', 'образование']",2548.0,3642.36,79448189.52565655
8819,98,15085,0,"['худеть', 'диета', 'без']",5108.0,3642.36,79448189.52565655
